"Uniprot_ID","protein_names","gene_names","main_gene","pVal","BH_pVal","fold_change","log_fold_change"
"Q9EPU4","Cleavage and polyadenylation specificity factor subunit 1","Cpsf1","Cpsf1",0.420373687252546,0.508611244966157,1.0257114108243,0.0366248783740943
"Q8R5A0","N-lysine methyltransferase SMYD2","Smyd2","Smyd2",0.420646404309307,0.508833539208931,0.967202242380911,-0.0481105055235786
"Q8C3I8","Protein HGH1 homolog","Hgh1","Hgh1",0.420892134245362,0.509023101441408,1.04005883111069,0.0566651369731944
"F6RYG0","All-trans retinoic acid-induced differentiation factor","Atraid","Atraid",0.421336481765578,0.509422257498724,0.918751399856051,-0.122253551886269
"S4R1L5","","Birc6","Birc6",0.421400363408353,0.509422257498724,1.02230154785046,0.0318208101895536
"Q9Z315","U4/U6.U5 tri-snRNP-associated protein 1","Sart1","Sart1",0.421564179133522,0.509512571609698,0.974825158848951,-0.0367846094413819
"Q3URE1","Acyl-CoA synthetase family member 3, mitochondrial","Acsf3","Acsf3",0.423462810838059,0.511591031559692,1.03860969471106,0.0546535971725611
"Q99JB2","Stomatin-like protein 2, mitochondrial","Stoml2","Stoml2",0.42346135513611,0.511591031559692,1.03213761574,0.0456353392780925
"A1L341","Dual specificity tyrosine-phosphorylation-regulated kinase 1A","Dyrk1a","Dyrk1a",0.424205130365747,0.512371174282474,0.975127246282246,-0.0363376036126559
"Q5HZI6","GDP-L-fucose synthase","Tsta3","Tsta3",0.424355500438297,0.512371174282474,1.02492825872764,0.0355229298281657
"Q8BH57","WD repeat-containing protein 48","Wdr48","Wdr48",0.42437738394575,0.512371174282474,1.02566890081332,0.0365650854808064
"Q3TVI6","DCC-interacting protein 13-beta","Appl2","Appl2",0.424699868246173,0.512652279212924,1.06453263175873,0.0902201742664239
"A5D6P2","Partitioning defective 3 homolog","Pard3","Pard3",0.426301873876476,0.514390711302382,1.02573098951394,0.0366524161479528
"Q80V94","AP-4 complex subunit epsilon-1","Ap4e1","Ap4e1",0.426319968671212,0.514390711302382,0.969074270877521,-0.045320855335217
"Q6KCD5","Nipped-B-like protein","Nipbl","Nipbl",0.426657649351412,0.514689544091007,0.964405386022518,-0.0522883867442281
"D3YTQ3","","Hnrnpdl","Hnrnpdl",0.428131909484655,0.516359050502691,0.957868035398523,-0.0621011840095007
"B1GX80","Non-specific serine/threonine protein kinase;Serine/threonine-protein kinase PAK 3","Pak3","Pak3",0.428562457148992,0.516769323065781,1.05155650212392,0.0725263708913377
"Q8VHX6","Filamin-C","Flnc","Flnc",0.428757753448534,0.516895811557815,0.974061511170626,-0.0379152147165259
"B7ZNK7","Amino-terminal enhancer of split","Aes","Aes",0.429324505665867,0.517435636333496,0.912930582785021,-0.131422929835824
"Q4G0F8-2","Ubinuclein-1","Ubn1","Ubn1",0.429386515285491,0.517435636333496,1.24244411054261,0.313180955806452
"B2RXY7","Carbonyl reductase [NADPH] 1","Cbr1","Cbr1",0.429907841532977,0.517954706676267,1.0274234659433,0.039030929754698
"Q6PDI6","Protein FAM63B","Fam63b","Fam63b",0.430144073713556,0.518021022218642,0.913836169962466,-0.129992548825166
"Q921W4","Quinone oxidoreductase-like protein 1","Cryzl1","Cryzl1",0.430090612580248,0.518021022218642,1.01211328405196,0.0173707773772593
"Q3UG32","FYVE, RhoGEF and PH domain-containing protein 1","Fgd1","Fgd1",0.430596348915357,0.518456500968206,0.922368329655563,-0.116585117276329
"Q8BGU5","Cyclin-Y","Ccny","Ccny",0.431150288652586,0.519014179055892,1.06232748192438,0.0872285719039377
"Q64511","DNA topoisomerase 2-beta","Top2b","Top2b",0.432481534015702,0.520507137760847,1.03935320106268,0.0556860053780205
"Q564G0","","Guk1","Guk1",0.433553899491075,0.521687962392669,1.03158587527342,0.0448639246409864
"E0CX20","","Bud31","Bud31",0.433693267976466,0.521745867092243,0.951436167915697,-0.0718212259031288
"Q3UJF5","DNA topoisomerase;DNA topoisomerase 3-beta-1","Top3b","Top3b",0.4344568480023,0.522554534471424,0.968678211433354,-0.0459106035194352
"Z4YKM2","CDGSH iron-sulfur domain-containing protein 3, mitochondrial","Cisd3","Cisd3",0.434553251576551,0.522560566249152,1.04217642329969,0.0595995227938725
"A2A5Z6-2","E3 ubiquitin-protein ligase SMURF2","Smurf2","Smurf2",0.434986578083258,0.522971668099257,1.09065709950821,0.125197592406362
"Q3TE88","Transcription initiation factor IIA subunit 2","Gtf2a2","Gtf2a2",0.435509440204237,0.523490220535595,0.987696701061998,-0.0178600035332808
"Q04750","DNA topoisomerase 1","Top1","Top1",0.435887779702312,0.523834872706562,1.04557866423701,0.0643016073462978
"Q8VDQ8","NAD-dependent protein deacetylase sirtuin-2","Sirt2","Sirt2",0.435988573547528,0.523845905346662,0.943711635969978,-0.0835820032135149
"A0A023T672","RNA-binding protein 8A","RBM8;Rbm8a","RBM8",0.436678502175999,0.524154365391423,0.955581585616282,-0.0655490420517199
"Q6ZWQ6","Ubiquitin-conjugating enzyme E2 K","Ube2k","Ube2k",0.436378476856062,0.524154365391423,1.03914992590696,0.0554038176283633
"P62830","60S ribosomal protein L23","Rpl23","Rpl23",0.436703637062739,0.524154365391423,0.957018670696065,-0.0633810240340873
"Q91W61","F-box/LRR-repeat protein 15","Fbxl15","Fbxl15",0.436477125169445,0.524154365391423,0.956536845128395,-0.0641075536445351
"Q9D4H1","Exocyst complex component 2","Exoc2","Exoc2",0.436629621657113,0.524154365391423,1.01518188295072,0.0217382280245369
"Q9CWA5","Nucleoside diphosphate kinase;Nucleoside diphosphate kinase 3","Nme3;Ndk3","Nme3",0.437168657216845,0.524602388660213,0.933185337800723,-0.0997644549981291
"P47930","Fos-related antigen 2","Fosl2","Fosl2",0.437755540346515,0.525196428808513,0.953251995645743,-0.0690704486315358
"Q3UZ58","NADPH:adrenodoxin oxidoreductase, mitochondrial","Fdxr","Fdxr",0.43957383487919,0.527156708858895,1.01761939190843,0.0251980682108878
"Q9CY16","28S ribosomal protein S28, mitochondrial","Mrps28","Mrps28",0.43956708735167,0.527156708858895,1.10499822742943,0.144044055335417
"Q9Z1J3-2","Cysteine desulfurase, mitochondrial","Nfs1","Nfs1",0.440122000847285,0.527703418084457,0.967583689458247,-0.0475416448502528
"Q8CHP8","Phosphoglycolate phosphatase","Pgp","Pgp",0.440405077300536,0.527932124109951,0.988322221225677,-0.0169466166642785
"Q3UQM8","Ubiquinone biosynthesis O-methyltransferase, mitochondrial","Coq3","Coq3",0.441259349307259,0.528845306924944,0.912737461173513,-0.131728150265324
"Q3TDP3","1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon","Agpat5","Agpat5",0.442946748413936,0.530756393007311,0.969506233752868,-0.044677920252628
"F8WHY8","Metastasis-associated protein MTA1","Mta1","Mta1",0.443279895393608,0.531044299572732,1.03151856311408,0.0447697840665268
"G5E814","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11","Ndufa11","Ndufa11",0.444103672413325,0.531919731642101,1.04839226755966,0.0681786181890515
"Q9QYH6","Melanoma-associated antigen D1","Maged1","Maged1",0.444235383461707,0.531966057096134,1.04271587720121,0.0603461009127408
"Q61097","Kinase suppressor of Ras 1","Ksr1","Ksr1",0.445149575633301,0.532949177862482,0.969649196934122,-0.0444651964350983
"A0A0A6YXR0","Choline/ethanolaminephosphotransferase 1","Cept1","Cept1",0.445469120896688,0.533220103262981,1.06219624163209,0.0870503298659666
"B9EHE8","","R3hdm1","R3hdm1",0.446784386883756,0.534458812594417,0.960448163346112,-0.0582203430492117
"Q91WP4","Cyclin-dependent kinase 16","Cdk16","Cdk16",0.446724466496594,0.534458812594417,1.06969410882918,0.0971983005818895
"Q8VBW5-3","HMG box transcription factor BBX","Bbx","Bbx",0.446742879057171,0.534458812594417,1.0911028498872,0.125787099854581
"E9QAH1","","Golgb1","Golgb1",0.447038151998542,0.534582726355499,0.992353194760481,-0.0110744040739596
"Q9D031","Ras suppressor protein 1","Rsu1","Rsu1",0.44707495582931,0.534582726355499,1.02053980691442,0.02933245686154
"Q545K4","Eukaryotic translation initiation factor 6","Eif6","Eif6",0.447745688389037,0.535049079667401,1.03154997029552,0.0448137098830302
"P15920","V-type proton ATPase 116 kDa subunit a isoform 2","Atp6v0a2","Atp6v0a2",0.447674520207856,0.535049079667401,1.03146876862693,0.0447001391796247
"Q91WG2","Rab GTPase-binding effector protein 2","Rabep2","Rabep2",0.44757730748954,0.535049079667401,1.02761375968751,0.0392981130820332
"Q8BTN3","Transport and Golgi organization 2 homolog","Tango2","Tango2",0.448155688345125,0.535427126192525,1.04472226912062,0.0631194645869755
"Q9CPT3","N-acylneuraminate-9-phosphatase","Nanp","Nanp",0.448546364643107,0.535781932949506,1.04340362034222,0.0612973442677436
"B7ZNW3","Vesicle-trafficking protein SEC22a","Sec22a","Sec22a",0.448754850618294,0.535919013332374,0.957917063852717,-0.0620273415855549
"P08030","Adenine phosphoribosyltransferase","Aprt","Aprt",0.44933081964453,0.536170704808848,1.0190710801868,0.0272546829625944
"Q5SW83","Actin-related protein 2","Actr2","Actr2",0.449244931225028,0.536170704808848,1.01038619163171,0.0149068278875618
"Q497I3","Fatty acid-binding protein, epidermal","Fabp5","Fabp5",0.449340681609654,0.536170704808848,0.938428348008828,-0.0916814999842464
"Q9D967","Magnesium-dependent phosphatase 1","Mdp1","Mdp1",0.449320188088279,0.536170704808848,0.980079387098533,-0.0290294816445371
"P62835","Ras-related protein Rap-1A","Rap1a;Gm9392","Rap1a",0.449621054783865,0.536393321772197,0.965090091487197,-0.0512644701490965
"Q9D4J7","PHD finger protein 6","Phf6","Phf6",0.449875443899232,0.536584853611975,0.927242022510458,-0.108982144274591
"A0A0R4J0J6","THO complex subunit 5 homolog","Thoc5","Thoc5",0.450219609638958,0.536779345725405,0.985041315391315,-0.021743858379126
"Q4FJQ6","Serpin B6","Serpinb6a;Serpinb6","Serpinb6a",0.450226257799762,0.536779345725405,1.02939853251855,0.0418016309932797
"Q3ULL6","","Upf3b","Upf3b",0.450513434757829,0.537009760255423,0.976135597078561,-0.0348465253319775
"Q3V384","Lactation elevated protein 1","Lace1","Lace1",0.450717070898884,0.537140519257986,1.02617980044361,0.0372835325844305
"Q9ESP1","Stromal cell-derived factor 2-like protein 1","Sdf2l1","Sdf2l1",0.451128489752977,0.537518796500838,1.03739501486662,0.0529653420546967
"Q3U4D5","5-AMP-activated protein kinase subunit gamma-2","Prkag2","Prkag2",0.451382135271595,0.537708968642288,0.958143844652963,-0.0616858330917921
"Q8CII2","Cell division cycle protein 123 homolog","Cdc123","Cdc123",0.451639070418692,0.537902979515534,0.957434530713001,-0.062754255834026
"Q3TE95","Reticulocalbin-2","Rcn2","Rcn2",0.452394174253564,0.53869010586878,1.03329885239475,0.0472575731889223
"G3UXW9","COP9 signalosome complex subunit 1","Gps1","Gps1",0.452577819710958,0.538796579868261,0.977585446651638,-0.0327052870218351
"Q80U04-2","E3 ubiquitin-protein ligase Praja-2","Pja2","Pja2",0.453837515401119,0.540183787065695,0.960699225925562,-0.0578432696998075
"Q8BGH2","Sorting and assembly machinery component 50 homolog","Samm50","Samm50",0.454021848993666,0.540290724775397,1.020748668193,0.029627685228894
"Q71FD7","Filamin-binding LIM protein 1","Fblim1","Fblim1",0.454830030014183,0.541139848443841,0.965798229947081,-0.0502062754531132
"A2A9I0","Golgi SNAP receptor complex member 2","Gosr2","Gosr2",0.455313060385232,0.541504335073729,0.979114164294862,-0.0304510076227976
"Q3TCN5","Golgi reassembly-stacking protein 1","Gorasp1","Gorasp1",0.45538482502457,0.541504335073729,0.97919504928014,-0.030331830971428
"Q8CGC6","RNA-binding protein 28","Rbm28","Rbm28",0.455420487472816,0.541504335073729,0.95666699944349,-0.0639112619783231
"A4QPD3","Proto-oncogene c-Rel","Rel","Rel",0.455991527315839,0.542070593179203,0.955591293364038,-0.0655343857956578
"E9Q640","RNA-binding protein 26","Rbm26","Rbm26",0.456379121471343,0.542378809387774,0.961509562728411,-0.0566268888747106
"Q8VE99","Coiled-coil domain-containing protein 115","Ccdc115","Ccdc115",0.456440509054559,0.542378809387774,1.03278067226343,0.0465339070255442
"A4FUW1","Regulatory-associated protein of mTOR","Rptor","Rptor",0.457183244364852,0.54314851262793,1.03035919109287,0.0431473596154056
"Q5M8R8","60S acidic ribosomal protein P0","Rplp0","Rplp0",0.457541751223263,0.543461515059122,0.971585091727025,-0.0415877418593456
"Q8K4P0","pre-mRNA 3 end processing protein WDR33","Wdr33","Wdr33",0.458121924834629,0.544037625379939,0.96775264181434,-0.0472897540311084
"A2RS63","CUE domain-containing protein 1","Cuedc1","Cuedc1",0.458575613573273,0.544250122732799,0.950938762824113,-0.0725756553940745
"Q566I6","Complement C1r-A subcomponent;Complement C1r-A subcomponent heavy chain;Complement C1r-A subcomponent light chain;Complement C1r-B subcomponent;Complement C1r-B subcomponent heavy chain;Complement C1r-B subcomponent light chain","C1ra;C1rb","C1ra",0.458586409815779,0.544250122732799,0.918265835720215,-0.12301622408504
"Q9CQ80","Vacuolar protein-sorting-associated protein 25","Vps25","Vps25",0.458521610934857,0.544250122732799,0.986298861926516,-0.019903225882522
"Q6P6I8","Tyrosine-protein phosphatase non-receptor type substrate 1","Sirpa;Ptpns1","Sirpa",0.458738931089061,0.544318158947344,0.956763578963174,-0.0637656232540439
"Q3TNL9","NADH-ubiquinone oxidoreductase chain 1","mt-Nd1;ND1;Mtnd1","mt-Nd1",0.461138015517274,0.546824382564864,1.01585680598443,0.0226970557956359
"D5MCW4","Protein CutA","Cuta","Cuta",0.461066984684398,0.546824382564864,0.97085400638667,-0.0426737303424071
"G3X8Q0","Transcription factor Sp1","Sp1","Sp1",0.460999243907123,0.546824382564864,1.05089242552312,0.0716149955537415
"Q8CBE6","Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan","Dag1","Dag1",0.461679543104544,0.547236323172784,0.974702384807547,-0.0369663206477666
"Q8BHD8","Protein-L-isoaspartate O-methyltransferase domain-containing protein 2","Pcmtd2","Pcmtd2",0.461772518242162,0.547236323172784,0.937726674682371,-0.0927606226189519
"Q9CR89","Endoplasmic reticulum-Golgi intermediate compartment protein 2","Ergic2","Ergic2",0.46173951168062,0.547236323172784,0.983739784394621,-0.023651345796837
"Q9D1M4","Eukaryotic translation elongation factor 1 epsilon-1","Eef1e1","Eef1e1",0.462739636988441,0.54826880321175,0.969942576045177,-0.0440287575949843
"Q8K296","Myotubularin-related protein 3","Mtmr3","Mtmr3",0.464387712882064,0.550107508236926,1.0273947999891,0.0389906768227005
"Q149L6","DnaJ homolog subfamily B member 14","Dnajb14","Dnajb14",0.464548385808707,0.550183858751903,1.09741592774212,0.134110420147511
"Q3TIH8","Zinc finger protein ZPR1","Zpr1","Zpr1",0.464765447050304,0.550326946828253,0.983606962910889,-0.0238461471418029
"Q3TME3","Vitamin K-dependent gamma-carboxylase","Ggcx","Ggcx",0.465409797156528,0.550747769068921,0.972915376330825,-0.0396137692820051
"Q3UBP6","","Actb","Actb",0.465282032658612,0.550747769068921,1.02482099305278,0.0353719341322947
"Q8VEK0","Cell cycle control protein 50A","Tmem30a","Tmem30a",0.465349610882535,0.550747769068921,1.04177550426642,0.0590444198660257
"H3BKS8","tRNA (guanine(26)-N(2))-dimethyltransferase","Trmt1","Trmt1",0.465537292671299,0.550784655388886,1.02991458506748,0.0425246939043103
"D3YXW1","Protein LLP homolog","Llph","Llph",0.465757024113982,0.550930629682199,0.912970463625138,-0.131359907920825
"P63330","Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform","Ppp2ca","Ppp2ca",0.466141234435559,0.551271060703728,0.975072008274427,-0.0364193302360098
"Q3TI40","Metaxin-2","Mtx2","Mtx2",0.466795259528636,0.551930375100236,0.974235916432484,-0.0376569239612283
"A2AII0","Growth/differentiation factor 6","Gdf6","Gdf6",0.468834315849792,0.554086041765439,0.916518740609174,-0.125763714168577
"Q8C2D2","Ubiquitin fusion degradation protein 1 homolog","Ufd1l","Ufd1l",0.468909121389115,0.554086041765439,0.976362430428697,-0.0345113123420418
"Q8CEE7","Retinol dehydrogenase 13","Rdh13","Rdh13",0.468771981776483,0.554086041765439,1.05270402364666,0.0740998678552347
"Q9D7P1","40S ribosomal protein S24","Rps24","Rps24",0.469035730598536,0.554121137926121,0.943920934237964,-0.0832620748765134
"Q05CL8","La-related protein 7","Larp7","Larp7",0.470204819017911,0.55538755528701,1.05369648193364,0.0754593574215133
"Q3TC33","Coiled-coil domain-containing protein 127","Ccdc127","Ccdc127",0.470812488564005,0.555990460472735,1.06440853757759,0.0900519873174271
"A0A0R4J085","UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase","Uap1","Uap1",0.471055003359591,0.556047173660227,0.930492200237051,-0.103934037807115
"P29268","Connective tissue growth factor","Ctgf","Ctgf",0.470977003212024,0.556047173660227,0.847340842222229,-0.238985685576429
"Q9EPL8","Importin-7","Ipo7","Ipo7",0.471244802009533,0.556156404105368,1.03417582391369,0.0484814842256621
"Q3TAL2","Secretory carrier-associated membrane protein 2","Scamp2","Scamp2",0.471434755996878,0.556237497798424,0.95790886583859,-0.062039688463361
"Q9CR41","Huntingtin-interacting protein K","Hypk","Hypk",0.471508071323708,0.556237497798424,1.03870494294341,0.0547858969696827
"Q9D708","","S100a16","S100a16",0.472610890506194,0.557423488431191,1.06287068469703,0.0879660805049442
"Q811S7","Upstream-binding protein 1","Ubp1","Ubp1",0.473097386457519,0.557882214016105,0.975929614008,-0.035150993393618
"Q6PB44-2","Tyrosine-protein phosphatase non-receptor type 23","Ptpn23","Ptpn23",0.473334373412572,0.558046587045997,1.01868221616443,0.0267040645884701
"Q8K1A6","Coiled-coil and C2 domain-containing protein 1A","Cc2d1a","Cc2d1a",0.473465909594631,0.558086594735539,0.987799624706222,-0.0177096742926643
"Q9CXJ4","ATP-binding cassette sub-family B member 8, mitochondrial","Abcb8","Abcb8",0.473844689324515,0.5584179582765,0.982933916705608,-0.0248336683986706
"Q9JJF9","Signal peptide peptidase-like 2A","Sppl2a","Sppl2a",0.474854850072669,0.559493103794668,1.07070582033533,0.0985621497033055
"Q5SSL4-4","Active breakpoint cluster region-related protein","Abr","Abr",0.475068451393391,0.559629461282944,1.01724234576903,0.0246634249064822
"Q3TAJ6","Gamma-tubulin complex component 3","Tubgcp3","Tubgcp3",0.47522357376914,0.559696888735725,0.974056984513217,-0.0379219192226529
"P26443","Glutamate dehydrogenase 1, mitochondrial","Glud1","Glud1",0.475486516297874,0.559891247980075,1.02118074139863,0.0302382351112079
"Q5IRJ6","Zinc transporter 9","Slc30a9","Slc30a9",0.475996699548957,0.560376596257142,1.03231427845591,0.0458822526844977
"P58044","Isopentenyl-diphosphate Delta-isomerase 1","Idi1","Idi1",0.476728879397651,0.561123040838981,1.03146535381567,0.0446953629425075
"Q80XB7","DNA polymerase theta","Polq","Polq",0.477036947433186,0.561370089611639,0.915918550980991,-0.126708784032753
"Q3TSI4","Glycerol-3-phosphate acyltransferase 4","Agpat6","Agpat6",0.47718093069017,0.561423983886089,0.93523328372497,-0.0966018204813371
"S4R267","Muscleblind-like protein 3","Mbnl3","Mbnl3",0.478628579175916,0.563011358923655,1.08055701880935,0.111775202306705
"Q99L15","Acyl-coenzyme A thioesterase 1","Acot1","Acot1",0.479476817340749,0.563893138945784,1.03919642913711,0.055468378551397
"P56183","Ribosomal RNA processing protein 1 homolog A","Rrp1","Rrp1",0.480355153930918,0.564809946571456,1.02550262628529,0.0363311865265955
"Q8C3W1","Uncharacterized protein C1orf198 homolog","",NA,0.481533697234271,0.566079292924663,1.03230279275827,0.0458662009340303
"Q6P1E1-2","Zinc finger MIZ domain-containing protein 1","Zmiz1","Zmiz1",0.481964144740139,0.566468855010096,0.972867981515554,-0.0396840507598401
"D3YUM1","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial","Ndufv1","Ndufv1",0.4822417703008,0.566678677061236,0.97759058768202,-0.032697700043571
"Q9Z204-2","Heterogeneous nuclear ribonucleoproteins C1/C2","Hnrnpc","Hnrnpc",0.482713217433295,0.56711612436482,0.957994347513672,-0.0619109512829555
"Q922U1","U4/U6 small nuclear ribonucleoprotein Prp3","Prpf3","Prpf3",0.484067060397794,0.568589862644738,1.0527668670663,0.0741859900526864
"E9Q481","Serine/threonine-protein phosphatase 4 regulatory subunit 3A","Smek1","Smek1",0.484195940328121,0.568591330220267,1.0369893921062,0.0524011361626549
"Q9DBE9","pre-rRNA processing protein FTSJ3","Ftsj3","Ftsj3",0.484267187508342,0.568591330220267,1.05048969731313,0.0710620128361416
"Q8C5Q4","G-rich sequence factor 1","Grsf1","Grsf1",0.485642709730609,0.570089306967691,1.02021442532072,0.028872404976613
"Q9D8X2","Coiled-coil domain-containing protein 124","Ccdc124","Ccdc124",0.486691973131358,0.571203756643084,1.02488958034438,0.0354684848812404
"Q9D6X6","Serine protease 23","Prss23","Prss23",0.488181087778798,0.572833872341303,0.936245658987748,-0.0950409705243768
"Q059T9","U4/U6 small nuclear ribonucleoprotein Prp4","Prpf4","Prpf4",0.488349315353445,0.572913702337094,1.01146108888488,0.016440820190212
"Q9ERV1","Probable E3 ubiquitin-protein ligase makorin-2","Mkrn2","Mkrn2",0.489281575208633,0.57388965067548,1.02043109164501,0.0291787623818203
"Q9DBS2","Tumor protein p63-regulated gene 1-like protein","Tprg1l;Tprgl","Tprg1l",0.489522114164844,0.57405402969536,1.02709315433609,0.0385670357982581
"Q8CDP6","","Skiv2l;SKI","Skiv2l",0.489826765084565,0.574293508868883,1.00755429262103,0.0108575812690848
"B2RVT1","Myeloma-overexpressed gene 2 protein homolog","Myeov2","Myeov2",0.490739883844447,0.575010380291506,1.06304863026144,0.0882075959586243
"G3X934","WD repeat-containing protein 70","Wdr70","Wdr70",0.490654761510053,0.575010380291506,1.02675542324836,0.0380925675486195
"Q99JX4","Eukaryotic translation initiation factor 3 subunit M","Eif3m","Eif3m",0.490579936867001,0.575010380291506,0.9816642501132,-0.0266984181295901
"P98083","SHC-transforming protein 1","Shc1","Shc1",0.491468686598089,0.575746353199728,0.972929289621004,-0.0395931380002836
"Q4FK22","Endoplasmic reticulum-Golgi intermediate compartment protein 1","Ergic1","Ergic1",0.491965256033588,0.576210023351097,1.03497287267047,0.0495929542205713
"Q3UYC1","Diphosphomevalonate decarboxylase","Mvd","Mvd",0.492152526644358,0.576311314223313,1.04564292058071,0.0643902658692388
"Q0VBA8","Urokinase-type plasminogen activator;Urokinase-type plasminogen activator long chain A;Urokinase-type plasminogen activator short chain A;Urokinase-type plasminogen activator chain B","Plau","Plau",0.493199592654803,0.577182822513336,0.913047616448377,-0.131237994565466
"Q3V1K5","Neuropeptide Y receptor type 1","Npy1r","Npy1r",0.493075602953861,0.577182822513336,1.1879888494414,0.248521294950888
"Q91WS0","CDGSH iron-sulfur domain-containing protein 1","Cisd1","Cisd1",0.493107754856181,0.577182822513336,1.02915130031784,0.0414550951300823
"Q3URS9-2","Coiled-coil domain-containing protein 51","Ccdc51","Ccdc51",0.493484923456857,0.577398566058176,0.97012956027651,-0.0437506635807942
"O88796","Ribonuclease P protein subunit p30","Rpp30","Rpp30",0.494490307684174,0.578456542417779,0.98362634892579,-0.0238177131910431
"Q3U484","ATP-dependent RNA helicase DDX3Y","Ddx3y","Ddx3y",0.494839860921098,0.578747049447093,0.964458342281787,-0.0522091693982543
"Q3TKC5","Amidophosphoribosyltransferase","Ppat","Ppat",0.495326910554896,0.579198215654988,0.932300660960439,-0.101132805108284
"Q542W3","Ras GTPase-activating protein-binding protein 2","G3bp2","G3bp2",0.495719518226258,0.579538786591237,0.979697679111298,-0.0295914723287953
"Q8BJY8","Peptide chain release factor 1, mitochondrial","Mtrf1","Mtrf1",0.496210524733389,0.579994231485183,1.11281578487219,0.154214789222941
"Q3U2P1","Protein transport protein Sec24A","Sec24a","Sec24a",0.497488171181788,0.581368764115565,1.01446631651785,0.020720963863034
"Q61805","Lipopolysaccharide-binding protein","Lbp","Lbp",0.49779679628151,0.581610560101691,0.955889480928641,-0.0650842701261913
"O70591","Prefoldin subunit 2","Pfdn2","Pfdn2",0.497921325537616,0.581637209279691,0.984669775170522,-0.0222881201675222
"F8WIK0","Anamorsin","Ciapin1","Ciapin1",0.498198713838063,0.581842370450581,0.972685915710044,-0.0399540668574313
"Q9DC48","Pre-mRNA-processing factor 17","Cdc40","Cdc40",0.49830905673204,0.581852396649745,0.97713184646296,-0.0333748536715015
"Q9D4V7","Rab-like protein 3","Rabl3","Rabl3",0.498556690501704,0.582022694219833,0.904980428904176,-0.144041502059689
"Q6GYP7","Ral GTPase-activating protein subunit alpha-1","Ralgapa1","Ralgapa1",0.499973226911323,0.583557238513767,1.04841222974023,0.0682060879307042
"Q9CPR1","RWD domain-containing protein 4","Rwdd4;Rwdd4a","Rwdd4",0.500091022210414,0.583575605101867,1.0439712289005,0.0620819528134153
"O08804","","Serpinb6b","Serpinb6b",0.500259533400456,0.58365313445905,1.01446659161937,0.0207213550909384
"Q8VC72","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","Ndufs8","Ndufs8",0.500574971348422,0.583902016762602,1.05262871476757,0.0739966559073455
"E9PYL0","Hermansky-Pudlak syndrome 1 protein homolog","Hps1","Hps1",0.500976834146599,0.584251588343923,0.964966824729633,-0.0514487510773866
"A0A087WQN7","5-3 exoribonuclease 1","Xrn1","Xrn1",0.501281187585856,0.584487322719398,1.02167979945926,0.0309431178862262
"Q69ZX6","MORC family CW-type zinc finger protein 2A","Morc2a","Morc2a",0.501482462853581,0.584602797675183,0.959305415116619,-0.0599378941108606
"P0C7N9","Proteasome assembly chaperone 4","Psmg4","Psmg4",0.502321292241955,0.58546130229097,1.0438566965645,0.0619236684727279
"Q3TUF7","YEATS domain-containing protein 2","Yeats2","Yeats2",0.503097460042226,0.586246439071011,1.03973166022897,0.0562112375882008
"Q9CQX6","","Gm16286","Gm16286",0.504344900572641,0.587580305923872,1.03803472807925,0.0538547107378019
"Q5SVP3","Proteasome activator complex subunit 2","PSME2b;Psme2","PSME2b",0.504903832585087,0.587991876725362,1.00985199753991,0.0141438691540869
"Q9Z2C6","Uroplakin-1b","Upk1b","Upk1b",0.504845289125085,0.587991876725362,0.972291412267553,-0.0405393160114594
"Q3THE2","Myosin regulatory light chain 12B","Myl12b","Myl12b",0.506184985178863,0.589363825138004,0.912447135206168,-0.132187119552807
"Q9ES34","Ubiquitin-protein ligase E3B","Ube3b","Ube3b",0.50637087724091,0.589460235354952,0.974908967993531,-0.0366605812103783
"Q76MZ3","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","Ppp2r1a","Ppp2r1a",0.507078314948991,0.590163607750526,0.991594353951322,-0.0121780380145809
"Q5SFM8","RNA-binding protein 27","Rbm27","Rbm27",0.507278430600093,0.590276366742232,1.02021020689119,0.0288664396424705
"B8X349","C-Jun-amino-terminal kinase-interacting protein 4","Spag9","Spag9",0.507695039946104,0.590520797073194,0.977973529443288,-0.0321326782351283
"Q91VC3","Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed","Eif4a3","Eif4a3",0.507612960912329,0.590520797073194,1.02518315859076,0.035881683764398
"Q91W53","Golgin subfamily A member 7","Golga7","Golga7",0.50796771780068,0.590597684096032,1.04819563676154,0.0679080087120243
"Q99LY9","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5;NADH dehydrogenase [ubiquinone] iron-sulfur protein 5, N-terminally processed","Ndufs5","Ndufs5",0.507900529617474,0.590597684096032,1.01950316814035,0.0278662585847952
"Q6PB70","Anoctamin-8","Ano8","Ano8",0.50833202726,0.590901104263606,1.02735948801545,0.0389410899600998
